-1.1255542	-1.2654165	1.3615878	1.2836132	1.2655352	-1.2568074	-1.3621247
-0.8935168	-0.9733551	1.0146381	0.93239063	0.98845434	-0.9521294	-1.0102092
1.5568056	1.693433	-1.8228158	-1.6845015	-1.686206	1.6783352	1.7782885
-1.2408947	-1.2502075	1.2477362	1.1946907	1.2034765	-1.2068971	-1.1872665
0.21525304	0.25258338	-0.27275562	-0.21669765	-0.23576006	0.22191219	0.23332557
0.8897769	1.0710701	-1.1134269	-0.97819334	-0.9916308	1.0081959	1.0369912
-1.6032143	-1.7482871	1.8915348	1.8257154	1.8261039	-1.6703253	-1.826721
3.8871305	4.114844	-4.2639546	-4.0371614	-4.142192	4.0094604	4.2916946
-2.1222756	-2.290435	2.4309947	2.2543113	2.3438795	-2.2482731	-2.4417953
-1.1797231	-1.2205766	1.2589167	1.2013983	1.2295614	-1.2616606	-1.2612038
-0.97236806	-1.1289401	1.1360933	1.0194714	1.1264112	-1.089667	-1.1283095
0.1232971	0.17535692	-0.18966486	-0.14790826	-0.18589082	0.1394648	0.14877667
0.06358872	0.11270721	-0.14371839	-0.10653858	-0.15454747	0.1367488	0.16333951
-1.4051876	-1.5536581	1.6364982	1.5030816	1.5642542	-1.5081102	-1.5282376
-2.5598648	-2.651918	2.7797453	2.677263	2.7216756	-2.5765872	-2.7579527
-0.04719275	-0.025601331	0.043464538	0.08139106	0.031140745	-0.036540773	-0.11457564
-0.057501025	-0.05235344	0.120939076	0.13421449	0.053535506	-0.12870549	-0.0356586
0.05652931	0.17061281	-0.17380995	-0.13839382	-0.14303838	0.10361692	0.108875565
-0.69699	-0.7666817	0.874883	0.8063713	0.8119324	-0.7686386	-0.7806059
-0.18342572	-0.099794984	0.04472442	0.11877024	0.12440579	-0.10361756	-0.07888453
1.1631901	1.2346151	-1.3651903	-1.1745201	-1.275476	1.2025145	1.2979602
-1.9990877	-2.0856905	2.2109227	2.069408	2.1324618	-2.0750067	-2.142653
0.5797448	0.77880317	-0.9405443	-0.6741705	-0.7792766	0.70576775	0.86846274
-0.26126888	-0.32266092	0.32621947	0.31593913	0.33992878	-0.32968867	-0.35027453
0.24176835	0.4053743	-0.40783936	-0.34485817	-0.32682648	0.37391108	0.44107008
-0.57700926	-0.646912	0.7544224	0.55502933	0.5880629	-0.55093455	-0.6829533
-1.2050132	-1.2953244	1.3468328	1.2734988	1.2454154	-1.2619413	-1.2749068
-1.274058	-1.4059504	1.4975485	1.4022862	1.3478218	-1.3823832	-1.4861305
1.1600294	1.3060501	-1.3075463	-1.2460443	-1.2827456	1.2014153	1.2822902
1.5895799	1.6435666	-1.8003784	-1.6070247	-1.6757993	1.6010717	1.7937499
-0.030809438	-0.09429702	0.10124385	0.038126405	0.077097096	-0.103423364	-0.08365816
-3.0481946	-3.16413	3.3544571	3.1733	3.1723912	-3.1410396	-3.2495348
-1.4800249	-1.6008539	1.7348552	1.5706172	1.6380806	-1.5728445	-1.6147466
6.0841026	6.318309	-6.574328	-6.2893486	-6.2950063	6.304806	6.327312
-1.7864541	-1.8465626	1.9091716	1.7961798	1.8105657	-1.7741019	-1.8827512
-0.8772048	-0.89421576	0.9150274	0.906217	0.90218526	-0.93112147	-0.9468604
-1.4454724	-1.5469832	1.698505	1.6090758	1.5647744	-1.5051517	-1.6259525
-1.561355	-1.6713086	1.6781967	1.6179947	1.6439375	-1.5690016	-1.7397896
1.1616771	1.1891015	-1.2338004	-1.2042	-1.2079568	1.2067983	1.2924526
-0.3601768	-0.38592568	0.44191936	0.36167172	0.3793178	-0.36136174	-0.35687497
0.4361335	0.4951347	-0.5563043	-0.47087508	-0.47751904	0.4651023	0.57394534
0.5265832	0.5459279	-0.5616418	-0.5568563	-0.4984883	0.52346635	0.6178798
1.1072265	1.2284093	-1.3231523	-1.1736577	-1.2223827	1.1897895	1.2831737
1.5350225	1.6954681	-1.7628075	-1.609988	-1.6559793	1.607471	1.6487901
-3.0670645	-3.246989	3.390503	3.267441	3.267458	-3.2318468	-3.356017
-0.27778643	-0.32533103	0.3472493	0.3292276	0.2630398	-0.30913588	-0.29933354
-1.8958417	-2.0027144	2.112669	2.0252342	2.0386705	-1.95849	-2.1000285
-0.5483343	-0.54620034	0.5237333	0.56795526	0.47617614	-0.46996877	-0.5257335
0.55037546	0.59387815	-0.73011434	-0.6272018	-0.6346675	0.6507636	0.69506186
0.4816342	0.5351471	-0.55593663	-0.4960585	-0.5505082	0.50112903	0.5028695
0.73415124	0.7296775	-0.7708466	-0.7963448	-0.7580769	0.786729	0.7748681
1.3142774	1.441054	-1.4684482	-1.4378192	-1.451297	1.4118594	1.4507272
1.5716938	1.7070581	-1.8354129	-1.6661811	-1.7255161	1.7175956	1.7649344
-0.04812426	0.008828123	-0.12601383	-0.010891275	-0.0995332	0.053598274	0.09438451
0.87669307	0.9247892	-1.0415654	-0.91017246	-0.9189026	0.9052793	1.0331253
-1.3138154	-1.4052038	1.4244612	1.3380303	1.3598703	-1.3330613	-1.458711
-0.22881775	-0.29113877	0.43478936	0.33028662	0.33010063	-0.32734624	-0.3668773
0.40830657	0.43218002	-0.36694914	-0.4302337	-0.43705115	0.40042943	0.5001
-0.59950316	-0.6231745	0.736044	0.59889567	0.66364455	-0.67464787	-0.6744321
-0.6887708	-0.725318	0.7388367	0.6340177	0.7180083	-0.6659895	-0.6410349
2.2166588	2.3541882	-2.450761	-2.3179934	-2.3075006	2.2949767	2.304934
0.52776843	0.49236372	-0.5227361	-0.5424638	-0.50120455	0.54595363	0.55914843
-1.0481936	-1.160909	1.2218363	1.1168491	1.1571696	-1.0653743	-1.0895568
-1.7403115	-1.785727	1.8254056	1.8016448	1.8019297	-1.7877442	-1.8227539
2.1681397	2.2673402	-2.3623555	-2.26031	-2.3077922	2.2683148	2.3278623
0.20587556	0.1808666	-0.22140837	-0.15421766	-0.20386279	0.15190293	0.19565114
-0.97876835	-1.0442989	1.1302226	1.0293846	1.0190874	-1.0656044	-1.0648342
1.006461	1.0002321	-1.0798644	-1.0314478	-1.0850155	1.0266818	0.98139113
0.6159314	0.6874065	-0.6902899	-0.6500599	-0.6587658	0.6280718	0.72353065
-0.9019279	-0.97446775	1.1046331	0.9494729	1.0495417	-0.97583836	-1.0717069
0.47183007	0.4533273	-0.45961967	-0.4922761	-0.47239405	0.5123347	0.43659177
-2.0653255	-2.1562867	2.3071876	2.2076929	2.228786	-2.1068695	-2.2375026
0.36792004	0.37453544	-0.43257654	-0.41270036	-0.40988946	0.4237944	0.33564448
-0.89723647	-0.9998742	1.0794066	0.9306737	0.9382688	-0.89754003	-0.9719109
-1.0982218	-1.1270695	1.118264	1.0606301	1.0629532	-1.1221365	-1.1141722
0.24005844	0.2439321	-0.11266069	-0.20665774	-0.1704407	0.23988639	0.20323677
-1.9674752	-2.1035717	2.2115066	2.0954468	2.072151	-2.0849314	-2.1056473
5.296631	5.484819	-5.6282535	-5.3904824	-5.4957366	5.38101	5.479961
-1.2750658	-1.3619473	1.4358196	1.3477712	1.3274461	-1.3338327	-1.3499621
5.0848107	5.314868	-5.448813	-5.2074456	-5.268324	5.2285514	5.4165998
0.36140066	0.29664853	-0.344471	-0.35396877	-0.35027978	0.36975324	0.32165766
3.1509151	3.2977023	-3.412973	-3.217352	-3.2291634	3.2310815	3.3118432
-1.3377017	-1.299435	1.3543521	1.3469045	1.3169042	-1.3329413	-1.3550808
-0.29441977	-0.27849028	0.37655005	0.27368703	0.27044776	-0.30190742	-0.30512673
-0.66916704	-0.7417728	0.8500725	0.76443595	0.799433	-0.74216205	-0.8647009
0.46371257	0.45483828	-0.50100905	-0.40019363	-0.47312385	0.4172571	0.44300124
3.8598745	3.962121	-4.0646195	-3.9673214	-4.0184207	3.9552531	4.029616
-0.15989342	-0.12216268	0.1626523	0.14598094	0.10834079	-0.118503794	-0.09396045
-0.3302753	-0.36930043	0.37032154	0.35389808	0.32951644	-0.30866233	-0.35405663
-0.46980464	-0.43857017	0.5321103	0.45263046	0.51793313	-0.42034593	-0.46738762
-0.14209096	-0.16925274	0.13648838	0.1806933	0.14833853	-0.11716933	-0.10934352
1.4968644	1.6649182	-1.7839642	-1.6229104	-1.6260812	1.6038805	1.647049
1.0546191	1.0944816	-1.057964	-1.099444	-1.1121756	1.0848078	1.0586383
-1.0242151	-1.0743636	1.0917356	1.0526764	1.0828384	-1.1092207	-1.0436027
0.16555688	0.273813	-0.320309	-0.2377147	-0.29074997	0.21436934	0.26564187
0.34152117	0.37455946	-0.39960426	-0.36133897	-0.3690279	0.39109367	0.45578715
-1.9637401	-2.0576746	2.057625	2.0571303	2.007344	-1.9877133	-2.0225074
-0.0883599	-0.08733793	0.05045569	0.12792334	0.12619737	-0.10091104	-0.09586448
0.24508709	0.31050295	-0.33856294	-0.34432593	-0.29995918	0.23417728	0.33311084
-0.79822934	-0.791411	0.7508758	0.7417418	0.78828704	-0.80262524	-0.7890596
-1.3709285	-1.4463116	1.4555612	1.4310348	1.4513807	-1.4506323	-1.4975585
0.6374989	0.6373711	-0.5825644	-0.5917431	-0.61858827	0.62653685	0.6772942
-0.8207485	-0.908636	0.9294405	0.87498474	0.85008126	-0.88749194	-0.8912442
-0.47553113	-0.39663944	0.43755257	0.46505356	0.46253014	-0.45516983	-0.45511913
0.09240496	0.108007774	-0.05286665	-0.040527564	-0.1092483	0.07005121	0.051650476
0.5412148	0.62302274	-0.6359799	-0.6460459	-0.6669845	0.5672866	0.59004426
1.5060713	1.5357324	-1.6626676	-1.5790874	-1.5903968	1.5557984	1.5364157
-0.45611686	-0.47510996	0.57526916	0.44240013	0.54116887	-0.45532632	-0.52736825
-0.20947134	-0.17902789	0.24862409	0.22854002	0.24592376	-0.25945374	-0.2316297
0.864521	0.9381401	-1.030143	-0.9013612	-0.97926104	0.8901234	0.9733929
-2.0755165	-2.1522284	2.2522979	2.1676326	2.2052028	-2.114529	-2.27167
0.8441589	0.825874	-0.88489395	-0.82110655	-0.85290414	0.85224783	0.83207
-0.49869248	-0.58465993	0.61793697	0.5915103	0.5374936	-0.53866094	-0.5734249
-1.7060308	-1.7448642	1.8235635	1.7224182	1.7202141	-1.740233	-1.7865511
0.7915531	0.80729127	-0.887647	-0.8557848	-0.8807758	0.84860337	0.8953602
-0.9099288	-0.97496814	1.123277	0.98301154	0.96914643	-0.9821897	-1.0785961
1.0260112	1.0681597	-1.1195105	-1.1078447	-1.1135157	1.0517389	1.1317332
2.6626012	2.902476	-3.0274186	-2.833923	-2.8303642	2.810934	2.9591868
-1.6090058	-1.7664768	1.7812093	1.7211783	1.7511725	-1.6861843	-1.8494482
2.9763417	3.0800705	-3.2439437	-3.005287	-3.0266418	3.0487804	3.091141
0.6894357	0.6516413	-0.72859424	-0.66267055	-0.70048976	0.63793707	0.687097
1.139578	1.2000347	-1.1201016	-1.1842979	-1.1406466	1.1461793	1.182528
0.17727263	0.10029793	-0.1443559	-0.10439636	-0.07701767	0.14111593	0.109018005
0.6650603	0.72461575	-0.7420786	-0.64786375	-0.7457913	0.6909776	0.7540563
-0.38243717	-0.29120734	0.26739293	0.34053534	0.29060954	-0.36867762	-0.35766935
1.2168585	1.3566282	-1.3748509	-1.3154495	-1.3170854	1.2982644	1.3380734
0.3255372	0.40597916	-0.3976552	-0.34253758	-0.32775953	0.37410888	0.45171553
-1.9359403	-2.1163585	2.1702044	2.1000326	2.123627	-1.998972	-2.1163282
-0.33880165	-0.39941964	0.3320096	0.41359648	0.40654323	-0.39379737	-0.39304864
-2.5105956	-2.6775978	2.7205434	2.5854986	2.6447046	-2.6579704	-2.7890635
-2.2553446	-2.3113258	2.3987136	2.277886	2.3246107	-2.2741888	-2.3272278
-1.072378	-1.0648706	1.3099248	1.0987517	1.0750911	-1.0968763	-1.1017776
-0.13927265	-0.11942256	0.16961114	0.18524645	0.14608043	-0.13630326	-0.15137221
-1.3927928	-1.441487	1.4668282	1.4457482	1.4616021	-1.4262462	-1.41903
2.5408092	2.6748521	-2.7771294	-2.6788588	-2.653801	2.677054	2.8063557
-0.45316595	-0.3880464	0.4017603	0.37702024	0.38189015	-0.43881097	-0.42903322
-1.1066561	-1.1805552	1.1947888	1.1469702	1.1687479	-1.0855285	-1.0980695
-0.57495534	-0.61372066	0.6840685	0.65397006	0.6608577	-0.60297924	-0.6686148
-0.031337377	-0.039671745	0.0027889824	-0.0017113007	0.015213575	-0.018705944	-0.00985847
-2.3086865	-2.4026062	2.464996	2.4096696	2.3818066	-2.4360316	-2.46678
0.33663946	0.3010161	-0.29734087	-0.28071117	-0.32806382	0.29424745	0.31686565
1.3117101	1.3339171	-1.4353155	-1.3421943	-1.3339326	1.3183966	1.4148467
-1.0283791	-1.0686245	1.1561621	1.0802941	1.0695403	-1.0057985	-1.0386488
-0.85945594	-0.88677937	0.8738389	0.88004595	0.88096	-0.8668657	-0.9240314
-1.1044507	-1.1299026	1.2036103	1.129353	1.1115997	-1.1396142	-1.2197235
1.0486847	0.9934795	-1.0262976	-1.0465739	-1.0557445	1.0426077	0.9720139
-0.23043157	-0.18466863	0.19098745	0.2461471	0.1702191	-0.23401068	-0.16950755
-0.9640428	-1.0081824	1.0899514	0.9896152	1.0153924	-1.0418549	-1.0567635
-1.2407261	-1.4226586	1.4165514	1.329427	1.3401303	-1.3342358	-1.397215
0.18313654	0.1817319	-0.20391369	-0.16125987	-0.19660634	0.23956573	0.24672958
1.5263183	1.6475728	-1.7345283	-1.6049577	-1.6308	1.6605223	1.7099111
1.1561224	1.264962	-1.3096685	-1.2463622	-1.2868223	1.2467324	1.3194393
-0.18374354	-0.14066923	0.22020361	0.13683306	0.18717909	-0.1946974	-0.16681992
-0.25029603	-0.3300968	0.34099966	0.26215002	0.2450052	-0.29147753	-0.23372689
0.47543898	0.51257086	-0.59736985	-0.57172155	-0.51291823	0.51259965	0.56458235
0.032894697	0.021501575	0.026334146	-0.058105994	-0.051505685	0.12079988	0.064149305
-0.6886574	-0.7571239	0.7436396	0.7456739	0.6865036	-0.7079793	-0.7553212
-0.5133398	-0.50934136	0.5006943	0.4973044	0.46818766	-0.48938084	-0.52160245
-1.099771	-1.1006931	1.1862118	1.1474271	1.1685928	-1.1331078	-1.2044545
0.1841934	0.17867728	-0.27246934	-0.19481263	-0.16983579	0.1745257	0.22546959
0.9140699	0.9390035	-0.9183655	-0.85814685	-0.94034714	0.9277854	0.9800156
1.4474316	1.4997305	-1.6397341	-1.4970504	-1.5120997	1.4544164	1.5836524
-0.09082934	-0.1394127	0.23204757	0.15784661	0.13981642	-0.09623215	-0.15692893
-0.3951401	-0.38941482	0.2962179	0.42925373	0.41578996	-0.41004983	-0.36173013
1.0560985	1.0465866	-1.1234239	-1.0997235	-1.0401256	1.0636265	1.0748389
2.4999583	2.6146095	-2.8321543	-2.6671805	-2.6251304	2.6508305	2.6627626
0.4133642	0.42788643	-0.49254212	-0.44817483	-0.4658247	0.46211344	0.45752794
0.74931824	0.7187288	-0.6570327	-0.71412563	-0.68484575	0.6428472	0.6689887
-1.026512	-1.1638128	1.2426028	1.1550609	1.1767724	-1.1798294	-1.2804528
-0.9790572	-1.143084	1.2060086	1.1159289	1.0741937	-1.1101344	-1.230373
-1.516252	-1.5416262	1.6317148	1.5940369	1.5246497	-1.5366943	-1.5903814
3.1952908	3.300474	-3.409732	-3.2343214	-3.292583	3.2349277	3.3339663
-0.21357153	-0.22252612	0.2443849	0.21997918	0.26573545	-0.23718427	-0.22219811
-0.051427927	-0.018467141	0.05002617	0.031596676	0.06044654	0.015120769	0.024800083
-0.8593376	-0.9472731	1.0090911	0.9277698	0.8754399	-0.8865417	-0.9797777
-0.6396573	-0.71478873	0.80003923	0.7054722	0.7129661	-0.61569333	-0.7612464
0.3458629	0.2716565	-0.31501445	-0.30504248	-0.34179172	0.3034058	0.31922707
0.74426156	0.7966669	-0.84330857	-0.7839517	-0.7479446	0.76690066	0.825706
0.7983049	0.7796102	-0.7915237	-0.7629502	-0.79263467	0.79284143	0.7874686
-1.9308298	-1.9736313	2.0851681	1.9627625	2.0294363	-2.0108037	-2.1225476
3.1505954	3.2278883	-3.4287443	-3.205121	-3.3158054	3.1819572	3.2659454
0.52530944	0.5180499	-0.4638184	-0.46725857	-0.5349473	0.5728226	0.5746101
0.52311665	0.5433237	-0.6136478	-0.5547007	-0.50690734	0.5590052	0.62110394
0.47026974	0.46321645	-0.49540973	-0.50347495	-0.4466539	0.5030973	0.51298517
0.051081955	0.06536811	-0.16302605	-0.071072906	-0.13033351	0.045429338	0.097920954
-0.38878295	-0.39937314	0.4049808	0.40407294	0.42341748	-0.34356108	-0.3431667
1.0240436	1.0459372	-1.1095423	-1.0569044	-1.0756576	1.031205	1.0673354
-3.4252853	-3.5311167	3.5917284	3.4984453	3.4986007	-3.5034294	-3.614102
5.7331796	5.864546	-6.0231934	-5.8254504	-5.925161	5.8107944	5.959497
-0.3366586	-0.34991878	0.32119352	0.28701174	0.26628894	-0.28473693	-0.2936438
0.052585993	0.025710233	-0.0668709	-0.06451079	-0.028730959	0.03644637	0.05604005
0.9275733	0.9770201	-0.9803526	-0.97181416	-0.9939484	0.9950661	1.0088108
0.0019784346	-0.055041037	0.038668104	-0.026426613	0.01698234	0.035798293	0.016672699
-1.9504808	-2.0140748	2.1560798	2.0164616	2.1159174	-2.0335417	-2.1505902
3.53395	3.5353105	-3.7492464	-3.5627153	-3.5684311	3.5217202	3.5265746
0.24955438	0.24414656	-0.25365075	-0.27196324	-0.21915153	0.22055598	0.24541359
0.23076817	0.20528252	-0.25827107	-0.23745044	-0.26065013	0.19946772	0.2728303
-0.36869022	-0.3384393	0.29248437	0.3218884	0.36798674	-0.37844017	-0.26363668
-0.6102178	-0.57294375	0.65956086	0.61833143	0.61619395	-0.5336007	-0.5919752
0.1327941	0.21431725	-0.22580081	-0.13010904	-0.13070108	0.1360597	0.23091203
1.3328419	1.4196779	-1.4983307	-1.4788892	-1.4532574	1.4392537	1.492647
-0.35695335	-0.3707306	0.38850957	0.34450123	0.3614737	-0.34319332	-0.35866737
-0.4783253	-0.5370423	0.6669376	0.5497965	0.5679184	-0.53844285	-0.5581324
-1.1330409	-1.1925161	1.2782915	1.2488532	1.2325158	-1.2138451	-1.2895124
2.1583784	2.2870839	-2.4393134	-2.3125083	-2.292603	2.2377672	2.302022
0.47750756	0.42385417	-0.37689131	-0.47779664	-0.40920213	0.44553828	0.4446683
-2.1174266	-2.2177248	2.3008997	2.1816907	2.2273002	-2.1254835	-2.249076
-0.13593866	-0.111844435	0.18086703	0.17679669	0.16005191	-0.12405985	-0.07943778
1.5106846	1.6139816	-1.6580063	-1.5813154	-1.6291056	1.5585148	1.6372774
0.19140244	0.16418654	-0.21060798	-0.15399589	-0.16224834	0.170239	0.17785622
-0.031871483	-0.050360598	0.1276103	0.10576512	0.06373984	-0.07992046	-0.078970775
1.3745229	1.4830537	-1.510997	-1.4124135	-1.3976922	1.4243867	1.4529473
0.255341	0.34081635	-0.30278957	-0.31254265	-0.35228798	0.28140405	0.3073913
-0.37273905	-0.44874954	0.47233465	0.41455138	0.40653655	-0.40005353	-0.39040032
1.4831156	1.5494372	-1.584053	-1.5480481	-1.5330105	1.5122857	1.6252981
-0.21707548	-0.24248165	0.20136555	0.23173864	0.17334786	-0.1926979	-0.25667745
-0.3671672	-0.340989	0.4290021	0.4091653	0.38373795	-0.35749403	-0.38803843
1.8765789	1.9296615	-1.9769692	-1.928257	-1.9380635	1.9398309	1.940162
0.8412283	0.8646472	-0.90517443	-0.8692926	-0.885296	0.88283205	0.9023671
-1.3679795	-1.4309582	1.5790619	1.4473615	1.4796097	-1.3771831	-1.4894018
1.9375159	2.1003063	-2.0991921	-2.004488	-2.0622714	1.9832528	2.1174204
0.33259317	0.28860605	-0.32452574	-0.32849926	-0.25691527	0.31756967	0.24600318
-2.1085517	-2.2098718	2.274706	2.23078	2.2251046	-2.2179456	-2.2943118
-0.10284215	-0.14510362	0.22125821	0.18727182	0.18901747	-0.16249907	-0.22701123
-3.4117284	-3.5759876	3.6908572	3.6082675	3.5793767	-3.5121229	-3.578734
-1.4216405	-1.5159513	1.6317778	1.4572188	1.5251024	-1.4508871	-1.5768176
-0.71113074	-0.7758503	0.7271988	0.7197203	0.7551862	-0.6625548	-0.6908844
-1.0051284	-1.0625968	1.051856	1.0729067	1.053608	-1.0495214	-1.0712832
-2.2467475	-2.3416362	2.4252875	2.316525	2.344519	-2.311211	-2.4377959
-3.244901	-3.3533869	3.4501522	3.3394675	3.3304558	-3.3261085	-3.369736
0.9646931	1.0221119	-1.101019	-1.0761157	-1.0471337	0.98291093	1.0448042
-0.14229916	-0.14145918	0.07697916	0.14179833	0.17109266	-0.12849465	-0.1489323
-1.2782581	-1.35844	1.4131645	1.3636557	1.3313404	-1.3043675	-1.4359252
0.4658511	0.4820697	-0.47405738	-0.4421437	-0.4436196	0.42441037	0.49747434
1.1993631	1.1634239	-1.2501601	-1.2282236	-1.2139226	1.2566226	1.2997897
-0.171231	-0.31629464	0.38160995	0.29497424	0.29809642	-0.20653453	-0.25620568
-2.3372633	-2.4364898	2.5305138	2.3353987	2.395811	-2.333242	-2.3456466
0.44332203	0.50335604	-0.4765543	-0.46893683	-0.46805212	0.46447292	0.53630275
-1.995079	-2.078933	2.218675	2.1145496	2.0744317	-2.0414684	-2.1393483
0.18896514	0.23488468	-0.24301834	-0.23697689	-0.20839721	0.22877634	0.2705545
2.7108388	2.8617249	-2.9272113	-2.8336773	-2.8557606	2.8634975	2.797506
1.2777573	1.3386637	-1.2968931	-1.3327084	-1.273563	1.2883981	1.2818004
-1.0281826	-1.0477387	1.1428906	1.0395366	1.0776281	-1.0783361	-1.063834
-0.59423155	-0.6564377	0.642106	0.59826887	0.6331923	-0.6670133	-0.60335016
2.2372565	2.2232983	-2.296178	-2.2584453	-2.2396345	2.2240787	2.288441
-0.48297065	-0.5480443	0.57426393	0.48467347	0.4832003	-0.49436882	-0.60464895
0.6181106	0.6313826	-0.6537097	-0.5577176	-0.63357866	0.5681034	0.6701511
0.089077786	0.080050565	-0.15511884	-0.11057122	-0.13719375	0.101115845	0.15149097
2.116033	2.2657688	-2.2890556	-2.2496529	-2.22048	2.2022707	2.3304358
-0.100417785	-0.07465544	0.11534958	0.0821161	0.07487158	-0.111078344	-0.12741211
-0.3717494	-0.3548814	0.38294438	0.34695855	0.31612432	-0.31734118	-0.36573148
0.33869794	0.32062277	-0.27248323	-0.32536128	-0.3147039	0.2900374	0.32489687
0.32223827	0.3708344	-0.3300892	-0.34688178	-0.35328937	0.3103215	0.37992108
0.7883844	0.7623898	-0.8271079	-0.7729138	-0.79985297	0.7629195	0.7534778
-1.0727392	-1.1949699	1.2170756	1.1166687	1.1718941	-1.1611024	-1.2503265
-2.8646045	-2.9710112	3.0525472	2.9136817	2.9361258	-2.9875965	-3.0014327
0.88141996	0.9435577	-1.0200269	-0.94618475	-0.9331749	0.9395611	0.9995902
0.2306429	0.21642624	-0.16575749	-0.16865599	-0.16809398	0.15973711	0.19602925
1.3292037	1.3983812	-1.3620654	-1.3685852	-1.3836199	1.401072	1.4276661
0.26345223	0.22318906	-0.21173765	-0.22837266	-0.19273983	0.23442827	0.20200396
0.22479008	0.23961495	-0.27041012	-0.18058723	-0.17720585	0.21549962	0.24325262
-1.2205522	-1.3314183	1.4456954	1.3136386	1.336705	-1.3600577	-1.3687705
2.2734983	2.3329964	-2.3976052	-2.3154721	-2.2791026	2.2612493	2.4392583
-0.00012324826	-0.043861713	0.05774882	0.07587692	0.088293895	-0.07138267	-0.011324838
1.8291409	1.9369755	-1.9960775	-1.8933179	-1.8994267	1.8554522	1.9479617
0.96332246	1.0025698	-0.96037316	-0.9267766	-0.9170558	0.97712475	1.0031755
1.5115322	1.5506903	-1.6535012	-1.612481	-1.5436652	1.5481322	1.6198184
-0.8984538	-0.9178032	0.93786025	0.9737777	0.9431768	-0.9358318	-0.99447083
-0.54538137	-0.56913936	0.5114936	0.49975994	0.49293077	-0.55638534	-0.56459737
-0.51596534	-0.5356878	0.6268145	0.5367288	0.61069393	-0.5511624	-0.5619761
1.6496711	1.6389778	-1.7513957	-1.6727681	-1.6853039	1.7038072	1.7860249
1.0574023	1.0338392	-1.029054	-1.0307733	-1.0948299	1.0436329	1.0923228
0.68523717	0.7128116	-0.7850402	-0.75389856	-0.72280747	0.7359481	0.76422316
-1.5218426	-1.5280434	1.6650342	1.51234	1.6256598	-1.5281426	-1.6081219
-1.7973304	-1.8406981	1.879653	1.8387957	1.8816366	-1.8419105	-1.8903979
